"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","ejkq_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_2_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","lyur_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"195","0857_000301_scrubbed.wav",9696.7,9697.5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"196","0857_000301_scrubbed.wav",9759.1,9759.82,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"197","0857_000301_scrubbed.wav",9761.72,9763.14,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"198","0857_000301_scrubbed.wav",9771.38,9772.38,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"199","0857_000301_scrubbed.wav",9782.91,9783.53,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"200","0857_000301_scrubbed.wav",9785.27,9785.87,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"201","0857_000301_scrubbed.wav",9793.1,9793.7,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"202","0857_000301_scrubbed.wav",9794.55,9795.43,5,3,2,5,3,2,3,3,2,3,2,3,3,2,2,2,2,3,2,FALSE
"203","0857_000301_scrubbed.wav",9798.72,9799.4,2,3,2,5,3,2,3,3,2,2,2,3,2,2,2,2,2,3,2,FALSE
"204","0857_000301_scrubbed.wav",9799.4,9800.4,2,2,1,5,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,FALSE
"205","0857_000301_scrubbed.wav",9801.66,9802.26,2,2,2,5,2,2,2,3,2,3,2,3,2,2,2,2,2,3,2,FALSE
"206","0857_000301_scrubbed.wav",9803.06,9810.56,1,2,2,5,3,3,2,3,3,3,2,3,2,2,2,2,2,2,2,FALSE
"207","0857_000301_scrubbed.wav",9811.41,9812.42,1,2,2,5,3,2,3,3,2,2,2,3,2,2,2,2,2,2,2,FALSE
"208","0857_000301_scrubbed.wav",9813.27,9814.27,2,2,2,5,3,4,3,4,3,3,2,4,2,3,3,2,4,3,3,FALSE
"209","0857_000301_scrubbed.wav",9815.43,9816.7,2,2,2,2,3,2,3,3,3,2,3,3,2,2,3,2,5,2,2,FALSE
"210","0857_000301_scrubbed.wav",9816.7,9818.62,3,3,3,2,3,4,3,4,3,3,2,4,2,3,4,2,4,4,3,FALSE
"211","0857_000301_scrubbed.wav",9819.97,9820.72,2,2,2,2,2,2,3,3,2,3,2,4,2,2,2,2,2,3,2,FALSE
"212","0857_000301_scrubbed.wav",9837.62,9839.39,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,FALSE
"213","0857_000301_scrubbed.wav",9839.39,9840.51,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,3,FALSE
"214","0857_000301_scrubbed.wav",9849.34,9850.56,4,3,4,3,3,4,3,3,3,3,5,4,4,3,3,2,3,3,3,FALSE
"215","0857_000301_scrubbed.wav",9850.56,9851.19,4,2,4,3,3,3,3,3,4,3,4,4,3,3,4,2,3,4,3,FALSE
"216","0857_000301_scrubbed.wav",9857.14,9857.74,5,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,FALSE
"217","0857_000301_scrubbed.wav",9879.08,9879.86,4,3,4,4,3,4,3,4,4,4,4,4,4,3,4,3,4,4,3,FALSE
"218","0857_000301_scrubbed.wav",9880.66,9881.5,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,3,4,4,3,FALSE
"219","0857_000301_scrubbed.wav",9883.36,9883.96,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3,FALSE
"220","0857_000301_scrubbed.wav",9890.06,9891.7,5,4,4,4,4,5,4,4,4,4,5,4,4,4,4,5,4,4,2,FALSE
"221","0857_000301_scrubbed.wav",9892.5,9893.1,1,2,1,2,2,1,1,2,1,2,4,2,4,1,1,3,1,1,1,TRUE
"222","0857_000301_scrubbed.wav",9893.9,9894.79,2,2,1,2,2,2,2,2,1,2,4,2,3,2,2,2,1,1,2,FALSE
"223","0857_000301_scrubbed.wav",9894.79,9895.93,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"224","0857_000301_scrubbed.wav",9896.85,9897.95,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,FALSE
"225","0857_000301_scrubbed.wav",9898.76,9899.36,1,2,1,2,1,1,1,2,2,1,2,2,2,1,2,1,1,1,1,TRUE
"226","0857_000301_scrubbed.wav",9901.14,9901.74,1,2,1,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,TRUE
"227","0857_000301_scrubbed.wav",9903.25,9903.93,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,1,1,TRUE
"228","0857_000301_scrubbed.wav",9905.51,9906.11,1,1,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,1,TRUE
"229","0857_000301_scrubbed.wav",9907.5,9908.1,2,2,3,5,3,3,3,3,2,3,3,3,2,3,2,1,5,3,3,FALSE
"230","0857_000301_scrubbed.wav",9912.29,9913.86,1,2,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,1,TRUE
"231","0857_000301_scrubbed.wav",9915.63,9919.1,2,2,3,3,3,4,3,3,3,3,2,4,3,2,3,1,2,3,3,FALSE
"232","0857_000301_scrubbed.wav",9928.21,9928.95,1,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,FALSE
"233","0857_000301_scrubbed.wav",9928.95,9930.4,5,2,5,3,2,5,5,5,5,4,2,5,3,5,3,5,5,5,5,FALSE
"234","0857_000301_scrubbed.wav",9930.4,9931.12,4,2,4,2,3,4,3,3,4,4,4,4,3,3,4,5,3,4,4,FALSE
"235","0857_000301_scrubbed.wav",9932.93,9933.58,2,2,2,2,3,3,3,2,2,3,2,3,3,2,3,2,2,2,2,FALSE
"236","0857_000301_scrubbed.wav",9939.63,9940.23,3,2,2,2,2,3,3,2,2,2,2,3,3,2,3,2,2,3,2,FALSE
"237","0857_000301_scrubbed.wav",9940.23,9941.25,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,3,FALSE
"238","0857_000301_scrubbed.wav",9941.25,9941.87,2,3,3,3,3,4,3,3,3,3,4,4,3,3,3,4,3,4,3,FALSE
"239","0857_000301_scrubbed.wav",9941.87,9942.88,2,3,4,3,3,4,3,3,3,3,3,4,3,2,3,3,3,3,3,FALSE
"240","0857_000301_scrubbed.wav",9942.88,9944.06,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,FALSE
"241","0857_000301_scrubbed.wav",9947.03,9947.63,4,3,4,5,2,5,4,4,4,4,2,4,3,5,4,5,5,4,4,FALSE
"242","0857_000301_scrubbed.wav",9950.53,9952.15,2,2,3,2,2,2,2,3,3,3,2,2,3,2,3,2,2,2,2,FALSE
"243","0857_000301_scrubbed.wav",9952.95,9954.04,5,4,4,4,3,5,4,4,4,4,2,5,3,4,4,5,4,5,4,FALSE
"244","0857_000301_scrubbed.wav",9954.84,9956.14,5,4,4,5,3,5,5,5,5,5,2,5,3,5,5,5,5,5,5,FALSE
"245","0857_000301_scrubbed.wav",9957.19,9959.18,5,4,5,5,5,5,4,5,5,5,4,5,4,4,5,5,5,5,3,FALSE
"246","0857_000301_scrubbed.wav",9984.57,9985.57,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,3,FALSE
"247","0857_000301_scrubbed.wav",9997.34,9997.94,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"248","0857_000301_scrubbed.wav",10009.89,10010.87,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"249","0857_000301_scrubbed.wav",10014.27,10014.89,2,3,2,5,3,5,3,3,2,4,3,4,2,5,4,5,2,2,2,FALSE
"250","0857_000301_scrubbed.wav",10014.89,10016.31,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"251","0857_000301_scrubbed.wav",10017.16,10018.61,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,3,FALSE
"252","0857_000301_scrubbed.wav",10018.61,10019.34,3,2,3,4,3,4,3,3,2,3,3,4,3,2,4,5,2,3,3,FALSE
"253","0857_000301_scrubbed.wav",10021.19,10022.59,5,5,5,5,5,5,5,5,4,5,2,5,5,5,5,5,5,5,4,FALSE
"254","0857_000301_scrubbed.wav",10023.51,10024.83,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"255","0857_000301_scrubbed.wav",10035.33,10036.43,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"256","0857_000301_scrubbed.wav",10037.91,10038.87,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"257","0857_000301_scrubbed.wav",10091.89,10092.89,5,4,5,4,5,5,5,5,5,4,5,5,5,5,4,4,4,5,3,FALSE
"258","0857_000301_scrubbed.wav",10092.89,10093.76,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,FALSE
"259","0857_000301_scrubbed.wav",10095.05,10095.82,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"260","0857_000301_scrubbed.wav",10098.81,10099.42,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,2,4,FALSE
"261","0857_000301_scrubbed.wav",10115.27,10116.13,1,3,4,5,2,5,5,3,5,4,4,5,2,5,2,2,5,2,5,FALSE
"262","0857_000301_scrubbed.wav",10116.93,10117.53,2,3,4,5,3,5,5,3,5,4,4,5,5,5,2,5,5,2,5,FALSE
"263","0857_000301_scrubbed.wav",10117.53,10118.8,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"264","0857_000301_scrubbed.wav",10134.47,10135.48,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,FALSE
"265","0857_000301_scrubbed.wav",10137.42,10138.02,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,1,1,1,TRUE
"266","0857_000301_scrubbed.wav",10139.58,10140.18,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"267","0857_000301_scrubbed.wav",10140.99,10142.04,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,1,TRUE
"268","0857_000301_scrubbed.wav",10143.76,10146.2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,FALSE
"269","0857_000301_scrubbed.wav",10147,10147.61,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,FALSE
"270","0857_000301_scrubbed.wav",10152.12,10152.88,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"271","0857_000301_scrubbed.wav",10153.68,10154.33,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"272","0857_000301_scrubbed.wav",10159.45,10160.06,5,4,4,5,5,5,5,5,5,4,5,5,2,5,5,2,5,5,4,FALSE
"273","0857_000301_scrubbed.wav",10161.85,10162.98,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,FALSE
"274","0857_000301_scrubbed.wav",10170.06,10170.77,2,2,1,2,3,1,2,2,2,2,3,2,3,2,2,2,1,2,2,FALSE
"275","0857_000301_scrubbed.wav",10174.05,10174.68,2,2,1,2,3,2,2,3,2,3,2,2,2,2,3,2,2,3,2,FALSE
"276","0857_000301_scrubbed.wav",10177.15,10178.1,2,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"277","0857_000301_scrubbed.wav",10180.3,10180.91,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,FALSE
"278","0857_000301_scrubbed.wav",10184.24,10185.01,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,FALSE
"279","0857_000301_scrubbed.wav",10186.34,10186.94,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"280","0857_000301_scrubbed.wav",10187.74,10188.54,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,FALSE
"281","0857_000301_scrubbed.wav",10189.88,10190.74,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"282","0857_000301_scrubbed.wav",10191.79,10193.28,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"283","0857_000301_scrubbed.wav",10194.09,10194.72,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"284","0857_000301_scrubbed.wav",10195.52,10197.56,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"285","0857_000301_scrubbed.wav",10198.36,10200.15,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,FALSE
"286","0857_000301_scrubbed.wav",10202.24,10202.85,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"287","0857_000301_scrubbed.wav",10210.26,10210.97,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"288","0857_000301_scrubbed.wav",10211.78,10212.43,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"289","0857_000301_scrubbed.wav",10218.15,10218.75,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,2,2,2,FALSE
"290","0857_000301_scrubbed.wav",10224.63,10225.26,2,2,3,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,FALSE
"291","0857_000301_scrubbed.wav",10226.68,10227.28,2,2,3,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,FALSE
"292","0857_000301_scrubbed.wav",10228.23,10229.52,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,FALSE
"293","0857_000301_scrubbed.wav",10232.95,10233.8,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,FALSE
"294","0857_000301_scrubbed.wav",10235.07,10235.68,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"295","0857_000301_scrubbed.wav",10236.6,10237.52,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"296","0857_000301_scrubbed.wav",10238.59,10239.19,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"297","0857_000301_scrubbed.wav",10240.03,10241.77,2,3,2,2,3,2,2,3,3,2,2,3,3,2,2,2,2,3,2,FALSE
"298","0857_000301_scrubbed.wav",10244.63,10245.23,3,3,2,2,3,2,3,3,4,3,2,4,3,2,3,2,2,3,3,FALSE
"299","0857_000301_scrubbed.wav",10252.25,10253.05,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,4,FALSE
"300","0857_000301_scrubbed.wav",10254.64,10256.39,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,FALSE
"301","0857_000301_scrubbed.wav",10258.54,10260.26,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,FALSE
"302","0857_000301_scrubbed.wav",10265.55,10266.56,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"303","0857_000301_scrubbed.wav",10277.47,10278.07,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"304","0857_000301_scrubbed.wav",10285.45,10286.16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"305","0857_000301_scrubbed.wav",10295.01,10295.69,5,5,5,5,5,5,5,5,5,5,4,5,2,5,5,5,5,5,4,FALSE
"306","0857_000301_scrubbed.wav",10304.44,10305.04,4,5,4,5,5,5,5,4,5,5,4,5,4,5,4,5,5,5,3,FALSE
"307","0857_000301_scrubbed.wav",10308.98,10309.7,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,3,FALSE
"308","0857_000301_scrubbed.wav",10320.82,10321.44,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"309","0857_000301_scrubbed.wav",10329.36,10330.46,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"310","0857_000301_scrubbed.wav",10341.52,10342.12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"311","0857_000301_scrubbed.wav",10345.54,10346.14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"312","0857_000301_scrubbed.wav",10361,10361.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"313","0857_000301_scrubbed.wav",10367.26,10368.28,4,4,4,5,5,4,3,4,4,4,5,4,5,4,4,5,4,4,3,FALSE
"314","0857_000301_scrubbed.wav",10370.89,10371.49,2,2,2,2,2,2,2,2,2,2,5,3,3,2,2,2,2,2,2,FALSE
"315","0857_000301_scrubbed.wav",10376.62,10377.27,2,2,2,2,1,2,2,2,2,2,5,2,3,2,2,2,2,2,2,FALSE
"316","0857_000301_scrubbed.wav",10381,10381.8,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"317","0857_000301_scrubbed.wav",10383.06,10384.04,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"318","0857_000301_scrubbed.wav",10385.31,10386.25,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,FALSE
"319","0857_000301_scrubbed.wav",10387.27,10388.06,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,FALSE
"320","0857_000301_scrubbed.wav",10388.86,10392.3,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,FALSE
"321","0857_000301_scrubbed.wav",10393.1,10394.11,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,FALSE
"322","0857_000301_scrubbed.wav",10394.91,10395.51,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,FALSE
"323","0857_000301_scrubbed.wav",10396.54,10397.14,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,FALSE
"324","0857_000301_scrubbed.wav",10398.25,10399.6,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"325","0857_000301_scrubbed.wav",10400.63,10401.92,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"326","0857_000301_scrubbed.wav",10403.25,10405.33,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"327","0857_000301_scrubbed.wav",10406.21,10407.13,2,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"328","0857_000301_scrubbed.wav",10408.18,10408.86,2,2,2,2,3,3,2,3,3,3,2,3,2,2,2,2,2,3,2,FALSE
"329","0857_000301_scrubbed.wav",10411.96,10412.58,2,3,4,4,3,4,3,3,4,3,2,4,2,3,3,2,4,4,3,FALSE
"330","0857_000301_scrubbed.wav",10421.98,10422.58,2,2,2,2,3,3,3,3,2,2,4,4,2,2,2,5,2,2,2,FALSE
"331","0857_000301_scrubbed.wav",10423.55,10424.18,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"332","0857_000301_scrubbed.wav",10425.28,10427.38,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"333","0857_000301_scrubbed.wav",10430.91,10431.55,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"334","0857_000301_scrubbed.wav",10437.47,10438.11,2,2,2,2,3,3,2,3,2,3,3,3,2,2,3,2,2,2,2,FALSE
"335","0857_000301_scrubbed.wav",10444.62,10446.02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,FALSE
"336","0857_000301_scrubbed.wav",10859.8,10860.58,2,5,5,5,5,5,5,5,5,5,2,5,5,5,5,2,5,5,3,FALSE
"337","0857_000301_scrubbed.wav",12207.38,12208.06,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,3,FALSE
"338","0857_000301_scrubbed.wav",12226.67,12227.61,2,3,2,2,3,2,2,2,2,2,3,3,2,1,2,2,2,2,2,FALSE
"339","0857_000301_scrubbed.wav",12233.52,12234.12,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,FALSE
"340","0857_000301_scrubbed.wav",12236.18,12237.91,2,2,1,2,5,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"341","0857_000301_scrubbed.wav",12239.42,12240.05,2,2,2,3,5,2,3,3,3,3,2,3,2,2,3,1,2,3,2,FALSE
"342","0857_000301_scrubbed.wav",12240.05,12241.05,2,3,3,3,3,3,3,3,3,3,2,4,2,2,3,2,2,4,3,FALSE
"343","0857_000301_scrubbed.wav",12245.11,12245.8,4,4,4,3,3,4,3,3,4,3,3,4,2,3,3,5,3,4,3,FALSE
"344","0857_000301_scrubbed.wav",12551.85,12552.87,5,5,5,5,5,5,5,5,5,5,3,5,2,5,5,5,5,5,4,FALSE
"345","0857_000301_scrubbed.wav",12803.06,12804.29,2,2,1,2,2,1,1,2,1,2,3,2,2,1,1,2,1,1,1,TRUE
"346","0857_000301_scrubbed.wav",12804.29,12805.29,5,5,5,5,2,5,5,5,5,5,3,5,5,5,5,5,5,5,4,FALSE
"347","0857_000301_scrubbed.wav",12896.91,12897.51,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,3,FALSE
"348","0857_000301_scrubbed.wav",12945.43,12946.12,5,3,5,5,2,5,5,5,5,4,3,5,5,5,5,5,5,5,5,FALSE
"349","0857_000301_scrubbed.wav",12949.11,12949.82,5,5,5,5,2,5,5,5,5,3,3,5,5,5,5,5,5,5,4,FALSE
"350","0857_000301_scrubbed.wav",12958.24,12959.27,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,FALSE
"351","0857_000301_scrubbed.wav",12959.27,12959.87,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,FALSE
"352","0857_000301_scrubbed.wav",12998.42,12999.96,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,FALSE
"353","0857_000301_scrubbed.wav",13001.07,13001.73,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,FALSE
"354","0857_000301_scrubbed.wav",13004,13004.62,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,FALSE
"355","0857_000301_scrubbed.wav",13039.06,13039.82,5,2,5,5,2,5,5,5,5,4,3,5,5,5,5,5,5,5,5,FALSE
"356","0857_000301_scrubbed.wav",13065.54,13066.74,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,FALSE
"357","0857_000301_scrubbed.wav",13066.74,13067.37,5,5,5,5,2,5,5,5,5,5,3,5,5,5,5,5,5,5,4,FALSE
"358","0857_000301_scrubbed.wav",13071.56,13072.23,5,5,5,5,2,5,5,5,5,4,3,5,5,5,5,5,5,5,5,FALSE
"359","0857_000301_scrubbed.wav",13078.33,13078.93,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,FALSE
"360","0857_000301_scrubbed.wav",13079.93,13080.56,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,FALSE
"361","0857_000301_scrubbed.wav",13154.35,13154.95,2,2,1,5,2,1,1,2,2,2,3,2,5,1,1,2,2,1,2,FALSE
"362","0857_000301_scrubbed.wav",13156.09,13156.69,2,2,1,5,2,1,1,2,2,2,3,1,5,1,1,2,2,1,1,TRUE
"363","0857_000301_scrubbed.wav",13157.57,13158.87,1,2,1,2,2,1,1,2,2,1,3,2,5,1,1,2,1,1,1,TRUE
"364","0857_000301_scrubbed.wav",13162.13,13162.74,1,2,1,2,2,1,2,2,2,1,2,3,5,1,1,1,1,1,1,TRUE
"365","0857_000301_scrubbed.wav",13163.54,13164.14,4,3,3,3,4,4,3,4,2,2,2,3,5,3,3,2,3,3,3,FALSE
"366","0857_000301_scrubbed.wav",13166.09,13166.9,1,2,3,3,4,4,3,3,2,2,2,3,5,2,3,2,3,3,3,FALSE
"367","0857_000301_scrubbed.wav",13254.39,13254.99,5,2,5,5,5,5,5,5,5,5,2,5,5,5,5,2,5,5,3,FALSE
"368","0857_000301_scrubbed.wav",13257.68,13258.86,5,5,5,2,2,5,1,5,5,5,3,5,3,5,5,2,5,5,4,FALSE
"369","0857_000301_scrubbed.wav",13259.85,13260.65,5,5,5,2,5,5,1,5,5,5,3,5,2,5,5,2,5,5,4,FALSE
"370","0857_000301_scrubbed.wav",13437.19,13437.89,2,2,2,3,3,2,3,3,2,3,3,2,2,2,3,1,2,3,2,FALSE
"371","0857_000301_scrubbed.wav",13455.65,13456.65,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,1,5,5,3,FALSE
"372","0857_000301_scrubbed.wav",13463.27,13464.07,1,1,1,2,1,1,1,2,1,1,3,2,2,1,5,1,1,1,1,TRUE
"373","0857_000301_scrubbed.wav",13464.07,13465.04,1,1,1,1,2,1,1,2,2,1,3,2,2,1,1,1,1,2,1,TRUE
"374","0857_000301_scrubbed.wav",13476.46,13477.29,2,1,1,1,2,1,1,2,1,2,3,2,2,1,1,1,1,2,1,TRUE
"375","0857_000301_scrubbed.wav",13631.53,13632.33,1,1,1,2,2,2,1,2,2,2,3,3,2,1,1,1,2,1,1,TRUE
"376","0857_000301_scrubbed.wav",13697.16,13697.76,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,1,5,5,3,FALSE
"377","0857_000301_scrubbed.wav",13842.5,13844.06,5,5,5,5,5,5,5,5,4,5,3,5,5,5,5,5,5,5,4,FALSE
"378","0857_000301_scrubbed.wav",13853.63,13854.56,1,1,1,2,1,1,1,2,2,1,3,1,2,1,1,2,1,1,1,TRUE
"379","0857_000301_scrubbed.wav",13855.69,13857.37,1,1,1,2,1,1,1,2,2,2,3,2,2,1,1,1,1,1,1,TRUE
"380","0857_000301_scrubbed.wav",13859.44,13860.94,4,3,3,5,4,4,4,4,5,4,4,4,5,3,4,4,4,4,3,FALSE
"381","0857_000301_scrubbed.wav",13864.16,13865.68,5,3,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,4,FALSE
"382","0857_000301_scrubbed.wav",13875.53,13876.23,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"383","0857_000301_scrubbed.wav",13893.68,13894.28,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"384","0857_000301_scrubbed.wav",13914.54,13915.14,5,5,5,5,3,5,5,5,5,3,5,5,5,5,5,5,5,5,3,FALSE
"385","0857_000301_scrubbed.wav",14003.63,14004.23,1,2,1,2,5,1,2,2,2,2,4,2,2,1,2,1,2,1,2,FALSE
"386","0857_000301_scrubbed.wav",14014.13,14014.93,2,2,1,2,4,1,2,2,2,2,4,2,2,1,2,1,2,2,2,FALSE
"387","0857_000301_scrubbed.wav",14019.57,14020.17,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,FALSE
