"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lplf_1_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_1_targetChildProminence","ukqu_1_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"164","0054_000603_scrubbed.wav",3443.87,3444.48,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,FALSE
"165","0054_000603_scrubbed.wav",3456.65,3458.68,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"166","0054_000603_scrubbed.wav",3460.12,3460.72,2,2,2,3,2,2,3,3,2,2,3,3,2,2,3,3,1,2,2,2,FALSE
"167","0054_000603_scrubbed.wav",3474.07,3476.3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"168","0054_000603_scrubbed.wav",3477.29,3478,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,FALSE
"169","0054_000603_scrubbed.wav",3508.64,3509.24,1,2,1,3,2,3,2,2,3,2,3,2,2,1,5,1,1,2,2,2,FALSE
"170","0054_000603_scrubbed.wav",3551.04,3551.76,1,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,FALSE
"171","0054_000603_scrubbed.wav",3553.46,3554.06,1,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,FALSE
"172","0054_000603_scrubbed.wav",3559.33,3559.93,1,2,1,2,1,2,2,2,2,1,3,2,2,1,2,2,1,2,2,2,FALSE
"173","0054_000603_scrubbed.wav",3560.73,3562.71,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,FALSE
"174","0054_000603_scrubbed.wav",3569.44,3571.71,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,FALSE
"175","0054_000603_scrubbed.wav",3613.63,3614.34,1,4,5,2,5,5,5,2,5,1,2,2,5,1,2,5,1,5,2,5,FALSE
"176","0054_000603_scrubbed.wav",3635.67,3636.27,5,5,5,1,5,5,5,5,5,1,5,5,5,1,2,5,1,5,5,5,FALSE
"177","0054_000603_scrubbed.wav",3669.15,3669.75,5,5,5,2,5,5,5,5,5,1,5,5,2,5,2,5,1,5,5,5,FALSE
"178","0054_000603_scrubbed.wav",3673.14,3673.75,5,5,5,1,5,5,5,5,5,1,5,5,5,5,2,5,1,5,5,5,FALSE
"179","0054_000603_scrubbed.wav",3678.68,3679.35,5,5,5,2,5,5,5,5,5,5,5,5,5,5,2,5,1,5,5,5,FALSE
"180","0054_000603_scrubbed.wav",3680.15,3681.15,5,4,5,2,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,FALSE
"181","0054_000603_scrubbed.wav",3681.15,3681.77,5,5,5,1,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,FALSE
"182","0054_000603_scrubbed.wav",3832.02,3833.35,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,FALSE
"183","0054_000603_scrubbed.wav",3834.15,3834.75,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,1,2,2,2,FALSE
"184","0054_000603_scrubbed.wav",3835.56,3836.48,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,FALSE
"185","0054_000603_scrubbed.wav",3839.15,3839.75,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,FALSE
"186","0054_000603_scrubbed.wav",3840.74,3843.46,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,FALSE
"187","0054_000603_scrubbed.wav",3844.26,3844.96,2,2,1,2,2,2,3,3,2,3,2,2,2,2,3,2,2,2,3,2,FALSE
"188","0054_000603_scrubbed.wav",3847.28,3848.05,2,2,2,2,2,3,3,3,3,3,3,2,3,2,3,2,2,2,3,2,FALSE
"189","0054_000603_scrubbed.wav",3848.85,3849.47,2,2,2,3,3,2,2,3,3,3,2,2,3,2,3,2,2,2,2,2,FALSE
"190","0054_000603_scrubbed.wav",3850.27,3851.78,2,2,2,2,2,2,3,3,2,3,3,2,3,2,3,3,2,2,2,2,FALSE
"191","0054_000603_scrubbed.wav",3853.81,3854.41,2,2,2,3,2,2,3,3,2,3,3,2,3,2,3,3,2,2,3,2,FALSE
"192","0054_000603_scrubbed.wav",3856.27,3857.2,3,2,2,2,2,2,2,3,2,3,2,2,3,2,3,3,2,2,3,2,FALSE
"193","0054_000603_scrubbed.wav",3909.4,3910.11,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,1,2,2,FALSE
"194","0054_000603_scrubbed.wav",3919.63,3922.04,2,3,2,2,1,1,2,1,2,3,2,2,2,1,2,2,2,1,2,2,FALSE
"195","0054_000603_scrubbed.wav",3922.04,3923.16,2,2,2,2,1,1,2,1,2,3,2,2,2,1,2,1,2,1,2,2,FALSE
"196","0054_000603_scrubbed.wav",3924.16,3924.98,2,1,2,2,2,1,2,2,2,3,2,2,2,1,1,1,2,1,1,2,FALSE
"197","0054_000603_scrubbed.wav",3926.44,3927.55,2,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,TRUE
"198","0054_000603_scrubbed.wav",3929.83,3931.84,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,FALSE
"199","0054_000603_scrubbed.wav",3933.64,3934.28,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,FALSE
"200","0054_000603_scrubbed.wav",3935.12,3935.82,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,TRUE
"201","0054_000603_scrubbed.wav",3936.68,3939.37,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,FALSE
"202","0054_000603_scrubbed.wav",3941.75,3942.36,1,3,2,1,2,1,1,1,2,2,4,2,2,1,1,1,2,1,2,1,TRUE
"203","0054_000603_scrubbed.wav",3943.16,3952.19,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,FALSE
"204","0054_000603_scrubbed.wav",3953,3958.37,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,1,TRUE
"205","0054_000603_scrubbed.wav",3959.55,3966.12,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,TRUE
"206","0054_000603_scrubbed.wav",3966.94,3967.81,3,4,2,3,4,3,3,3,3,2,3,2,3,3,3,3,2,3,4,3,FALSE
"207","0054_000603_scrubbed.wav",3973.66,3975.02,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,FALSE
"208","0054_000603_scrubbed.wav",4007.71,4008.55,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,FALSE
"209","0054_000603_scrubbed.wav",4053.38,4054.28,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,FALSE
"210","0054_000603_scrubbed.wav",4072.73,4074.38,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,FALSE
"211","0054_000603_scrubbed.wav",4078.87,4079.48,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,FALSE
"212","0054_000603_scrubbed.wav",4090.23,4091.63,1,2,1,2,2,2,2,2,2,2,3,2,2,2,1,1,2,2,2,2,FALSE
"213","0054_000603_scrubbed.wav",4094.51,4095.51,1,4,2,4,4,2,4,3,3,2,4,4,2,4,2,1,2,2,2,2,FALSE
"214","0054_000603_scrubbed.wav",4095.51,4096.16,1,3,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,FALSE
"215","0054_000603_scrubbed.wav",4097.16,4099.29,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,FALSE
"216","0054_000603_scrubbed.wav",4106.76,4108.37,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,FALSE
"217","0054_000603_scrubbed.wav",4119.28,4121.11,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,FALSE
"218","0054_000603_scrubbed.wav",4130.83,4131.44,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,FALSE
"219","0054_000603_scrubbed.wav",4135.14,4135.75,2,2,2,2,2,2,2,5,3,1,3,2,2,1,2,1,2,1,2,2,FALSE
"220","0054_000603_scrubbed.wav",4147.56,4148.52,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,FALSE
"221","0054_000603_scrubbed.wav",4157.84,4158.63,3,2,2,5,3,5,5,5,5,5,3,2,5,5,3,5,2,5,2,5,FALSE
"222","0054_000603_scrubbed.wav",4160.11,4161.04,5,2,1,2,1,2,2,5,2,5,2,2,2,2,2,5,2,5,2,2,FALSE
"223","0054_000603_scrubbed.wav",4184.63,4185.48,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,FALSE
"224","0054_000603_scrubbed.wav",4186.28,4186.88,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,FALSE
"225","0054_000603_scrubbed.wav",4288.99,4289.99,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,FALSE
"226","0054_000603_scrubbed.wav",4291.47,4293.31,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"227","0054_000603_scrubbed.wav",4306.1,4307.69,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"228","0054_000603_scrubbed.wav",4310.45,4311.06,2,2,1,3,2,2,3,3,4,2,4,2,2,2,3,2,2,2,2,2,FALSE
"229","0054_000603_scrubbed.wav",4311.86,4312.46,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,FALSE
"230","0054_000603_scrubbed.wav",4313.26,4314.21,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,FALSE
"231","0054_000603_scrubbed.wav",4315.09,4315.69,3,2,2,3,2,2,2,3,2,2,3,2,2,2,5,3,2,2,3,2,FALSE
"232","0054_000603_scrubbed.wav",4315.69,4316.69,3,2,2,3,3,2,3,3,2,2,2,2,2,2,3,3,2,2,3,2,FALSE
"233","0054_000603_scrubbed.wav",4316.69,4317.35,3,3,2,2,3,2,3,3,2,3,3,2,3,2,3,2,2,2,3,3,FALSE
"234","0054_000603_scrubbed.wav",4324.42,4325.02,2,2,2,2,2,2,2,3,2,3,3,2,2,1,2,1,2,2,2,2,FALSE
"235","0054_000603_scrubbed.wav",4327.79,4329.38,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"236","0054_000603_scrubbed.wav",4330.38,4331.92,1,2,1,2,1,2,2,2,2,3,1,2,2,1,1,1,2,1,2,1,TRUE
"237","0054_000603_scrubbed.wav",4332.73,4334.45,2,2,2,2,2,2,2,3,2,1,2,2,2,2,1,1,2,2,2,2,FALSE
"238","0054_000603_scrubbed.wav",4337.61,4338.22,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,FALSE
"239","0054_000603_scrubbed.wav",4345.75,4347.09,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,FALSE
"240","0054_000603_scrubbed.wav",4349.82,4350.42,1,2,2,2,2,2,2,2,3,2,3,2,2,2,1,2,2,2,2,2,FALSE
"241","0054_000603_scrubbed.wav",4355.17,4356.15,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,FALSE
"242","0054_000603_scrubbed.wav",4359.34,4360.91,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,FALSE
"243","0054_000603_scrubbed.wav",4378.55,4379.22,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,FALSE
"244","0054_000603_scrubbed.wav",4398.75,4399.92,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,FALSE
"245","0054_000603_scrubbed.wav",4402.97,4403.59,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,FALSE
"246","0054_000603_scrubbed.wav",4422.07,4422.98,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"247","0054_000603_scrubbed.wav",4424.43,4425.33,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"248","0054_000603_scrubbed.wav",4426.13,4426.88,2,2,1,2,2,2,3,3,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"249","0054_000603_scrubbed.wav",4428.07,4430.65,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"250","0054_000603_scrubbed.wav",4431.55,4432.93,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"251","0054_000603_scrubbed.wav",4434.7,4437.42,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"252","0054_000603_scrubbed.wav",4437.42,4438.22,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"253","0054_000603_scrubbed.wav",4438.22,4438.82,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"254","0054_000603_scrubbed.wav",4441.01,4441.62,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"255","0054_000603_scrubbed.wav",4442.62,4447.14,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,FALSE
"256","0054_000603_scrubbed.wav",4448.35,4451.53,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"257","0054_000603_scrubbed.wav",4452.33,4457.2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,FALSE
"258","0054_000603_scrubbed.wav",4458.3,4458.9,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,FALSE
"259","0054_000603_scrubbed.wav",4467.23,4467.83,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,FALSE
"260","0054_000603_scrubbed.wav",4469.4,4470.57,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,FALSE
"261","0054_000603_scrubbed.wav",4473.58,4476.22,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"262","0054_000603_scrubbed.wav",4477.04,4478.83,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,FALSE
"263","0054_000603_scrubbed.wav",4479.64,4480.85,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"264","0054_000603_scrubbed.wav",4512.05,4512.98,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"265","0054_000603_scrubbed.wav",4521.09,4521.86,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,FALSE
"266","0054_000603_scrubbed.wav",4535.31,4536.94,3,2,2,3,2,2,3,3,2,2,3,4,2,2,3,5,1,2,2,2,FALSE
"267","0054_000603_scrubbed.wav",4537.74,4538.34,1,2,2,2,3,2,2,2,2,1,3,2,2,2,3,1,2,2,2,2,FALSE
"268","0054_000603_scrubbed.wav",4541.05,4542.03,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,FALSE
"269","0054_000603_scrubbed.wav",4546.99,4548.1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,FALSE
"270","0054_000603_scrubbed.wav",4551.78,4552.38,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,FALSE
"271","0054_000603_scrubbed.wav",4553.84,4555.32,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,1,2,2,2,FALSE
"272","0054_000603_scrubbed.wav",4556.26,4558.84,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,FALSE
"273","0054_000603_scrubbed.wav",4559.64,4561.76,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,FALSE
"274","0054_000603_scrubbed.wav",4562.73,4566.71,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"275","0054_000603_scrubbed.wav",4567.95,4569.77,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,FALSE
"276","0054_000603_scrubbed.wav",4570.59,4571.96,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,FALSE
"277","0054_000603_scrubbed.wav",4573.72,4577.98,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,FALSE
"278","0054_000603_scrubbed.wav",4579.68,4580.28,1,2,2,2,2,2,2,2,2,1,2,2,2,2,5,1,1,2,2,2,FALSE
"279","0054_000603_scrubbed.wav",4587.04,4587.64,1,2,2,2,2,2,2,3,2,1,2,3,2,2,3,1,1,2,2,2,FALSE
"280","0054_000603_scrubbed.wav",4606,4606.7,1,2,2,2,3,2,3,3,2,1,3,4,2,2,2,2,1,2,3,2,FALSE
"281","0054_000603_scrubbed.wav",4653.81,4654.53,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"282","0054_000603_scrubbed.wav",4656.91,4658.7,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,FALSE
"283","0054_000603_scrubbed.wav",4881.77,4882.45,2,2,2,3,4,3,3,3,2,1,2,2,3,2,2,3,1,2,3,2,FALSE
"284","0054_000603_scrubbed.wav",4897.36,4897.98,2,2,2,3,2,2,3,3,2,1,3,2,2,2,2,1,1,1,2,2,FALSE
"285","0054_000603_scrubbed.wav",4899.74,4900.34,2,2,2,3,2,2,2,2,2,1,3,2,2,2,2,1,1,2,2,2,FALSE
"286","0054_000603_scrubbed.wav",4901.18,4901.79,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,1,TRUE
"287","0054_000603_scrubbed.wav",4903.39,4903.99,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"288","0054_000603_scrubbed.wav",4913.23,4914.2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,FALSE
"289","0054_000603_scrubbed.wav",4915,4916.57,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,FALSE
"290","0054_000603_scrubbed.wav",4918.05,4918.96,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,FALSE
"291","0054_000603_scrubbed.wav",4919.84,4920.44,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,FALSE
"292","0054_000603_scrubbed.wav",4921.44,4922.04,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,FALSE
"293","0054_000603_scrubbed.wav",4924.17,4925.56,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,FALSE
"294","0054_000603_scrubbed.wav",4929.07,4929.67,2,2,2,2,5,2,2,2,2,1,2,2,2,1,2,1,1,2,1,2,FALSE
"295","0054_000603_scrubbed.wav",4932.91,4934.26,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,FALSE
"296","0054_000603_scrubbed.wav",4937.55,4938.16,1,2,2,3,2,2,2,3,2,1,2,2,2,2,1,2,1,2,1,2,FALSE
"297","0054_000603_scrubbed.wav",4938.96,4939.56,1,2,1,2,2,2,2,3,2,1,2,2,2,2,5,2,1,2,2,2,FALSE
"298","0054_000603_scrubbed.wav",4953.08,4953.68,1,2,2,2,2,2,2,3,2,1,2,2,2,2,2,1,1,2,2,2,FALSE
"299","0054_000603_scrubbed.wav",4954.48,4956.14,1,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"300","0054_000603_scrubbed.wav",4957.16,4960.06,1,2,2,3,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,FALSE
"301","0054_000603_scrubbed.wav",4961.78,4962.44,1,2,2,3,2,2,2,2,2,1,2,3,2,1,1,1,1,2,2,2,FALSE
"302","0054_000603_scrubbed.wav",5009.35,5010.57,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"303","0054_000603_scrubbed.wav",5016.95,5017.55,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,FALSE
"304","0054_000603_scrubbed.wav",5020.75,5021.35,1,2,2,2,2,2,2,2,5,1,2,2,2,1,2,2,1,2,2,2,FALSE
"305","0054_000603_scrubbed.wav",5022.16,5024.36,1,2,2,2,2,2,2,2,2,1,2,2,2,2,5,2,1,2,2,2,FALSE
"306","0054_000603_scrubbed.wav",5027.69,5028.47,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,2,1,2,2,2,FALSE
"307","0054_000603_scrubbed.wav",5038.33,5038.96,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,1,2,2,2,FALSE
"308","0054_000603_scrubbed.wav",5094.13,5094.78,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,1,2,2,2,FALSE
"309","0054_000603_scrubbed.wav",5097.05,5097.67,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,1,2,2,2,FALSE
"310","0054_000603_scrubbed.wav",5103.21,5106.32,1,2,1,2,1,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,FALSE
"311","0054_000603_scrubbed.wav",5110.58,5112.95,1,1,1,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,FALSE
"312","0054_000603_scrubbed.wav",5122.73,5123.33,2,2,1,3,1,2,2,2,2,1,2,2,2,2,3,2,1,2,2,2,FALSE
"313","0054_000603_scrubbed.wav",5124.13,5124.73,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,FALSE
"314","0054_000603_scrubbed.wav",5126.06,5126.66,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,FALSE
"315","0054_000603_scrubbed.wav",5131.23,5133.17,1,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"316","0054_000603_scrubbed.wav",5136.17,5136.77,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,FALSE
"317","0054_000603_scrubbed.wav",5153.14,5154.14,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,FALSE
"318","0054_000603_scrubbed.wav",5171.52,5174.05,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,FALSE
"319","0054_000603_scrubbed.wav",5175.87,5176.48,1,2,2,5,5,2,5,3,5,1,2,2,3,4,5,5,1,4,2,2,FALSE
"320","0054_000603_scrubbed.wav",5188.65,5189.83,1,2,2,2,2,2,2,3,2,1,2,2,2,2,3,2,1,2,2,2,FALSE
"321","0054_000603_scrubbed.wav",5191.33,5191.93,1,2,1,3,3,2,2,3,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"322","0054_000603_scrubbed.wav",5192.87,5193.49,2,2,1,3,3,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,FALSE
"323","0054_000603_scrubbed.wav",5200.92,5201.59,2,2,2,3,2,2,2,3,2,1,2,3,2,2,1,2,1,2,2,2,FALSE
"324","0054_000603_scrubbed.wav",5262.32,5262.92,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,1,2,2,2,FALSE
"325","0054_000603_scrubbed.wav",5266.49,5267.27,1,3,2,3,3,2,3,3,2,1,3,4,2,3,4,3,1,2,2,3,FALSE
"326","0054_000603_scrubbed.wav",5274.26,5275.07,1,2,2,2,2,2,2,2,2,1,2,3,2,1,2,1,1,1,2,2,FALSE
"327","0054_000603_scrubbed.wav",5306.34,5306.99,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"328","0054_000603_scrubbed.wav",5311.18,5312.12,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"329","0054_000603_scrubbed.wav",5314.02,5314.69,1,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,FALSE
"330","0054_000603_scrubbed.wav",5315.65,5316.64,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,FALSE
"331","0054_000603_scrubbed.wav",5318.26,5320.17,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,2,1,2,2,2,FALSE
"332","0054_000603_scrubbed.wav",5342.71,5343.37,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,FALSE
"333","0054_000603_scrubbed.wav",5359.14,5360.08,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,FALSE
"334","0054_000603_scrubbed.wav",5360.88,5361.5,1,1,2,2,1,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,FALSE
"335","0054_000603_scrubbed.wav",5367.13,5367.86,1,4,2,4,5,3,4,3,4,1,4,4,2,3,4,3,1,4,4,4,FALSE
"336","0054_000603_scrubbed.wav",5369.1,5370.11,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,FALSE
"337","0054_000603_scrubbed.wav",5374.32,5375.33,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,FALSE
"338","0054_000603_scrubbed.wav",5375.33,5376.33,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"339","0054_000603_scrubbed.wav",5378.74,5379.46,1,2,1,2,1,2,2,2,2,1,1,2,2,1,1,1,1,2,2,1,TRUE
"340","0054_000603_scrubbed.wav",5382.49,5385.39,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"341","0054_000603_scrubbed.wav",5387.53,5388.13,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"342","0054_000603_scrubbed.wav",5388.93,5389.53,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,FALSE
"343","0054_000603_scrubbed.wav",5393.07,5394.52,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,FALSE
"344","0054_000603_scrubbed.wav",5395.32,5395.92,1,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"345","0054_000603_scrubbed.wav",5397.09,5398.7,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,FALSE
"346","0054_000603_scrubbed.wav",5399.53,5401.36,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,FALSE
"347","0054_000603_scrubbed.wav",5409.96,5411.24,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2,FALSE
"348","0054_000603_scrubbed.wav",5415.75,5416.47,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,1,2,2,2,FALSE
"349","0054_000603_scrubbed.wav",5418.65,5419.38,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"350","0054_000603_scrubbed.wav",5421.28,5423.72,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,FALSE
