"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","modal_prominence","clean"
"1422","0833_010606.wav",11848.59,11849.19,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"1423","0833_010606.wav",11861.16,11861.9,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,FALSE
"1424","0833_010606.wav",11875.92,11876.62,2,2,1,2,3,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"1425","0833_010606.wav",11878.72,11879.46,2,2,1,1,2,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"1426","0833_010606.wav",11883.85,11884.45,1,2,1,1,2,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"1427","0833_010606.wav",11885.25,11885.85,2,2,2,2,2,3,2,2,2,3,4,2,2,2,1,2,2,FALSE
"1428","0833_010606.wav",11887.46,11888.07,2,2,2,3,1,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"1429","0833_010606.wav",11889.37,11889.97,2,2,1,2,2,3,2,2,2,3,2,2,1,2,1,1,2,FALSE
"1430","0833_010606.wav",11890.77,11891.97,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,FALSE
"1431","0833_010606.wav",11894.21,11894.9,2,2,1,2,2,2,2,2,2,3,2,2,1,2,1,2,2,FALSE
"1432","0833_010606.wav",11895.8,11897.92,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,FALSE
"1433","0833_010606.wav",11899.85,11901.26,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"1434","0833_010606.wav",11902.06,11902.67,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1435","0833_010606.wav",11904.69,11906.7,2,2,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"1436","0833_010606.wav",11908.53,11912.96,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1437","0833_010606.wav",11915.59,11917.87,2,2,1,2,3,3,2,2,2,3,2,2,2,2,1,2,2,FALSE
"1438","0833_010606.wav",11919.03,11919.95,2,2,1,2,2,1,2,2,2,3,2,2,2,2,1,2,2,FALSE
"1439","0833_010606.wav",11925.37,11926.17,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1440","0833_010606.wav",11928.51,11929.27,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"1441","0833_010606.wav",11930.12,11931.73,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1442","0833_010606.wav",11932.53,11934.17,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"1443","0833_010606.wav",11941.01,11942.23,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"1444","0833_010606.wav",11944.42,11945.02,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"1445","0833_010606.wav",11946.37,11946.97,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"1446","0833_010606.wav",11951.17,11952.02,2,2,2,3,2,3,3,2,2,2,2,2,2,2,1,2,2,FALSE
"1447","0833_010606.wav",11956.36,11956.96,2,2,3,3,3,3,3,2,3,2,4,2,2,3,1,3,3,FALSE
"1448","0833_010606.wav",11971.55,11972.18,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,FALSE
"1449","0833_010606.wav",11973.8,11974.6,2,2,2,2,3,3,3,2,2,2,2,2,2,2,1,2,2,FALSE
"1450","0833_010606.wav",11983.67,11984.34,1,2,3,3,2,3,3,2,1,2,2,2,1,2,1,2,2,FALSE
"1451","0833_010606.wav",11988.52,11989.24,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1452","0833_010606.wav",12000.86,12001.46,1,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1453","0833_010606.wav",12011.68,12012.29,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1454","0833_010606.wav",12021.64,12022.43,1,2,2,2,2,2,3,2,1,2,2,2,2,2,1,2,2,FALSE
"1455","0833_010606.wav",12024.58,12025.19,1,2,2,2,3,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"1456","0833_010606.wav",12038.96,12039.61,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1457","0833_010606.wav",12059.72,12060.32,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1458","0833_010606.wav",12071.19,12071.8,2,2,2,2,3,3,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1459","0833_010606.wav",12074.24,12075.08,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,FALSE
"1460","0833_010606.wav",12084.54,12085.66,3,3,4,4,4,4,3,2,2,1,3,3,2,3,1,2,3,FALSE
"1461","0833_010606.wav",12093.2,12094.41,2,2,2,2,3,3,2,2,2,2,2,3,2,2,1,2,2,FALSE
"1462","0833_010606.wav",12098.75,12099.41,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1463","0833_010606.wav",12100.21,12101.1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE
"1464","0833_010606.wav",12105.83,12107.46,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1465","0833_010606.wav",12108.29,12109.03,1,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,FALSE
"1466","0833_010606.wav",12110.24,12110.84,1,2,5,2,2,3,2,2,2,1,2,2,2,2,1,2,2,FALSE
"1467","0833_010606.wav",12112.47,12113.74,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE
"1468","0833_010606.wav",12115.65,12116.3,2,2,2,5,4,4,4,2,2,1,3,2,3,2,2,4,2,FALSE
"1469","0833_010606.wav",12117.1,12117.87,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1470","0833_010606.wav",12123.86,12124.93,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,FALSE
"1471","0833_010606.wav",12132.84,12133.44,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,FALSE
"1472","0833_010606.wav",12138.19,12138.8,2,2,3,2,2,3,2,2,2,1,2,2,1,2,2,2,2,FALSE
"1473","0833_010606.wav",12147.46,12148.06,2,2,3,2,4,3,3,2,2,1,2,2,3,3,2,3,2,FALSE
"1474","0833_010606.wav",12163.39,12164.35,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"1475","0833_010606.wav",12175.51,12176.75,3,2,3,2,4,3,3,2,2,2,2,2,3,4,3,3,2,FALSE
"1476","0833_010606.wav",12186.81,12187.75,2,2,1,2,3,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"1477","0833_010606.wav",12206.26,12206.86,3,2,4,4,4,4,3,3,3,2,4,2,3,2,3,3,3,FALSE
"1478","0833_010606.wav",12209.46,12210.66,3,2,2,2,2,3,3,2,2,2,2,2,2,2,1,2,2,FALSE
"1479","0833_010606.wav",12211.75,12213.13,2,2,3,3,4,3,3,3,2,2,2,2,2,2,2,3,2,FALSE
"1480","0833_010606.wav",12218.49,12219.49,5,3,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,FALSE
"1481","0833_010606.wav",12232.8,12233.43,2,2,1,2,1,3,2,2,1,2,2,2,1,2,1,1,2,FALSE
"1482","0833_010606.wav",12265.82,12266.42,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"1483","0833_010606.wav",12311.27,12311.87,2,2,2,3,3,3,3,2,3,2,2,3,2,2,2,3,2,FALSE
"1484","0833_010606.wav",12315.98,12316.58,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1485","0833_010606.wav",12317.4,12318.31,2,2,3,3,4,4,3,2,3,2,2,2,3,3,2,4,2,FALSE
"1486","0833_010606.wav",12323.5,12324.1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"1487","0833_010606.wav",12337.41,12338.01,2,2,2,1,2,2,2,2,2,3,2,2,1,2,2,2,2,FALSE
"1488","0833_010606.wav",12345.68,12346.28,2,2,2,2,2,2,2,2,2,4,2,2,1,2,1,2,2,FALSE
"1489","0833_010606.wav",12348.1,12348.7,2,2,1,2,2,2,2,2,2,4,2,2,2,2,1,2,2,FALSE
"1490","0833_010606.wav",12361.56,12362.16,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"1491","0833_010606.wav",12364.19,12364.79,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"1492","0833_010606.wav",12375.2,12375.8,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,FALSE
"1493","0833_010606.wav",12435.41,12436.01,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,FALSE
"1494","0833_010606.wav",12481.13,12482.59,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1495","0833_010606.wav",12485.04,12486.38,2,2,2,2,2,1,2,2,2,3,3,2,1,2,1,1,2,FALSE
"1496","0833_010606.wav",12511.49,12512.09,2,2,2,2,1,1,2,2,2,3,3,2,1,2,1,1,2,FALSE
"1497","0833_010606.wav",12513.15,12514.4,2,2,2,2,1,1,2,2,2,2,3,2,1,2,1,1,2,FALSE
"1498","0833_010606.wav",12516.56,12517.59,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,FALSE
"1499","0833_010606.wav",12517.59,12518.76,2,2,2,2,2,2,2,2,1,3,3,2,1,2,1,1,2,FALSE
"1500","0833_010606.wav",12521.94,12523.46,2,2,2,2,2,3,3,2,1,4,3,2,2,2,1,2,2,FALSE
"1501","0833_010606.wav",12534.86,12535.47,2,2,2,2,2,3,2,2,2,4,3,2,2,2,1,2,2,FALSE
"1502","0833_010606.wav",12536.76,12539.1,2,2,2,2,2,2,3,2,2,4,3,2,2,2,1,2,2,FALSE
"1503","0833_010606.wav",12539.1,12539.9,2,2,1,2,2,1,2,2,2,3,3,2,2,2,1,1,2,FALSE
"1504","0833_010606.wav",12550.1,12551.24,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,2,2,FALSE
"1505","0833_010606.wav",12552.84,12553.66,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1506","0833_010606.wav",12557.37,12558.54,2,2,2,2,1,1,2,2,2,3,2,2,1,1,1,1,2,FALSE
"1507","0833_010606.wav",12559.84,12560.45,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,FALSE
"1508","0833_010606.wav",12578.48,12579.08,2,2,2,2,1,2,2,2,2,2,3,2,2,2,1,2,2,FALSE
"1509","0833_010606.wav",12583.74,12584.34,2,2,2,2,2,2,3,2,2,2,3,2,2,2,1,3,2,FALSE
"1510","0833_010606.wav",12586.91,12587.51,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"1511","0833_010606.wav",12596.95,12599.08,2,2,1,2,2,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"1512","0833_010606.wav",12600.76,12602.9,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"1513","0833_010606.wav",12604.98,12605.72,2,2,2,2,1,1,2,2,2,3,2,2,1,2,1,1,2,FALSE
"1514","0833_010606.wav",12606.87,12608.29,2,2,2,2,2,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"1515","0833_010606.wav",12609.11,12609.96,2,2,2,2,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"1516","0833_010606.wav",12611.86,12612.7,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"1517","0833_010606.wav",12614.63,12615.29,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"1518","0833_010606.wav",12618.35,12619.58,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,1,2,FALSE
"1519","0833_010606.wav",12620.75,12621.81,2,2,2,2,3,2,2,2,2,3,3,2,2,2,1,2,2,FALSE
"1520","0833_010606.wav",12626.58,12627.18,2,2,2,2,3,2,2,2,2,3,3,2,2,2,1,2,2,FALSE
"1521","0833_010606.wav",12633.59,12635,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,1,2,FALSE
"1522","0833_010606.wav",12635,12636.02,2,2,1,2,2,2,2,2,2,4,3,2,1,2,1,1,2,FALSE
"1523","0833_010606.wav",12637.09,12638.04,2,2,1,2,1,2,2,2,2,3,3,2,1,1,1,1,1,TRUE
"1524","0833_010606.wav",12647.77,12648.47,2,2,2,2,2,2,2,2,1,2,3,2,1,2,1,1,2,FALSE
"1525","0833_010606.wav",12649.33,12649.93,2,2,3,3,2,3,3,2,2,1,3,2,2,2,1,2,2,FALSE
"1526","0833_010606.wav",12665,12665.6,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1527","0833_010606.wav",12666.54,12667.15,2,2,2,3,1,2,2,2,2,2,3,3,2,2,1,1,2,FALSE
"1528","0833_010606.wav",12669.08,12670.73,2,2,1,3,2,2,2,2,2,3,3,2,2,2,1,2,2,FALSE
"1529","0833_010606.wav",12686.1,12686.91,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"1530","0833_010606.wav",12694.58,12695.18,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1531","0833_010606.wav",12720.78,12721.38,2,2,3,4,2,3,3,2,2,2,3,2,2,3,1,2,2,FALSE
"1532","0833_010606.wav",12722.94,12723.54,2,2,2,3,2,3,2,2,2,3,3,2,2,2,1,2,2,FALSE
"1533","0833_010606.wav",12727.32,12727.92,2,2,2,3,2,3,2,2,2,2,3,2,2,2,1,2,2,FALSE
"1534","0833_010606.wav",12735.27,12735.87,2,2,2,3,2,2,2,2,2,2,3,2,2,2,1,2,2,FALSE
"1535","0833_010606.wav",12740.91,12741.9,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,2,2,FALSE
"1536","0833_010606.wav",12747.28,12748.21,2,2,2,2,1,2,2,2,2,2,3,2,2,2,1,2,2,FALSE
"1537","0833_010606.wav",12750.19,12750.9,2,2,2,2,1,2,2,2,2,2,3,2,2,2,1,1,2,FALSE
"1538","0833_010606.wav",12754,12755.4,2,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,FALSE
"1539","0833_010606.wav",12757.49,12758.34,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"1540","0833_010606.wav",12759.61,12760.8,2,2,1,2,2,2,2,2,2,3,3,2,1,2,1,2,2,FALSE
"1541","0833_010606.wav",12761.74,12762.46,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,TRUE
"1542","0833_010606.wav",12764.45,12765.43,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1543","0833_010606.wav",12767.23,12768.4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"1544","0833_010606.wav",12769.32,12770.01,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1545","0833_010606.wav",12771.43,12772.06,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1546","0833_010606.wav",12774.78,12776.34,2,2,1,2,2,1,2,2,2,3,2,2,1,2,1,1,2,FALSE
"1547","0833_010606.wav",12782.13,12782.73,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1548","0833_010606.wav",12784.06,12785.02,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"1549","0833_010606.wav",12785.99,12786.66,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"1550","0833_010606.wav",12791.7,12792.41,2,2,2,3,2,3,3,2,2,2,2,2,2,2,1,2,2,FALSE
"1551","0833_010606.wav",12794.75,12795.39,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"1552","0833_010606.wav",12796.28,12797.4,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1553","0833_010606.wav",12822.01,12822.65,2,2,3,3,2,3,4,2,2,2,2,2,2,3,1,3,2,FALSE
"1554","0833_010606.wav",12825.06,12825.8,2,2,3,3,2,3,2,2,2,2,2,2,2,3,1,2,2,FALSE
"1555","0833_010606.wav",12828.45,12829.27,1,2,2,2,2,2,2,2,2,2,4,2,1,2,1,1,2,FALSE
"1556","0833_010606.wav",12856.25,12856.86,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"1557","0833_010606.wav",12902.98,12903.77,2,2,2,3,2,3,3,2,3,2,3,2,2,2,2,2,2,FALSE
"1558","0833_010606.wav",12910.07,12910.67,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1559","0833_010606.wav",12912.47,12913.62,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,2,2,FALSE
"1560","0833_010606.wav",12915.04,12915.66,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,FALSE
"1561","0833_010606.wav",12918.52,12919.12,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"1562","0833_010606.wav",12955.24,12956.02,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,FALSE
"1563","0833_010606.wav",13040.31,13040.91,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"1564","0833_010606.wav",13043.23,13044.23,3,2,3,4,3,3,3,2,2,2,2,2,3,2,2,3,2,FALSE
"1565","0833_010606.wav",13047.58,13048.25,2,2,1,2,2,2,2,2,2,2,4,2,1,2,1,1,2,FALSE
"1566","0833_010606.wav",13052.56,13053.41,2,2,2,2,2,2,2,2,4,2,2,2,1,2,1,2,2,FALSE
"1567","0833_010606.wav",13055.53,13056.13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1568","0833_010606.wav",13093.66,13094.27,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1569","0833_010606.wav",13095.48,13096.08,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"1570","0833_010606.wav",13100.39,13101.17,2,2,2,3,2,3,3,2,2,3,2,2,2,2,2,2,2,FALSE
"1571","0833_010606.wav",13123.42,13124.22,2,2,2,2,2,2,2,2,3,3,2,2,2,2,1,2,2,FALSE
"1572","0833_010606.wav",13136.41,13137.01,2,2,1,2,2,2,3,2,2,3,2,2,2,2,1,1,2,FALSE
"1573","0833_010606.wav",13152.85,13153.45,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"1574","0833_010606.wav",13155.3,13155.9,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"1575","0833_010606.wav",13159.83,13160.43,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"1576","0833_010606.wav",13165.34,13165.94,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1577","0833_010606.wav",13168.79,13169.39,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1578","0833_010606.wav",13172.04,13172.64,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1579","0833_010606.wav",13173.57,13174.18,2,2,2,3,2,3,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1580","0833_010606.wav",13176.16,13176.77,2,2,1,3,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1581","0833_010606.wav",13178.93,13179.53,2,2,3,3,3,4,3,2,2,2,2,2,2,4,2,3,2,FALSE
"1582","0833_010606.wav",13188.83,13189.43,2,2,1,2,2,3,2,2,2,2,2,2,1,2,2,2,2,FALSE
"1583","0833_010606.wav",13192.86,13193.46,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1584","0833_010606.wav",13201.57,13203.47,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1585","0833_010606.wav",13213.17,13213.77,2,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1586","0833_010606.wav",13226.75,13227.88,2,2,2,3,2,1,2,2,3,2,2,2,1,2,1,1,2,FALSE
"1587","0833_010606.wav",13259.92,13261.46,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1588","0833_010606.wav",13283.25,13283.98,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1589","0833_010606.wav",13285.88,13286.81,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1590","0833_010606.wav",13291.04,13291.71,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"1591","0833_010606.wav",13390.35,13390.95,2,2,2,2,3,3,3,2,2,2,2,2,1,2,1,2,2,FALSE
"1592","0833_010606.wav",13391.75,13392.35,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,FALSE
"1593","0833_010606.wav",13409.85,13410.78,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,TRUE
"1594","0833_010606.wav",13414.42,13415.34,1,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"1595","0833_010606.wav",13430.72,13431.34,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1596","0833_010606.wav",13432.14,13432.74,2,2,2,3,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1597","0833_010606.wav",13436.6,13437.28,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1598","0833_010606.wav",13443.84,13444.6,2,2,2,3,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1599","0833_010606.wav",13445.8,13446.82,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1600","0833_010606.wav",13456.52,13457.12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"1601","0833_010606.wav",13461.3,13462.59,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1602","0833_010606.wav",13467.07,13468.65,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1603","0833_010606.wav",13472.31,13473.47,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,FALSE
"1604","0833_010606.wav",13476.81,13480.46,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1605","0833_010606.wav",13481.52,13482.49,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1606","0833_010606.wav",13484.51,13485.52,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1607","0833_010606.wav",13488.94,13489.57,2,2,1,2,2,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"1608","0833_010606.wav",13493.22,13495.84,2,1,1,3,1,2,2,2,1,3,2,2,2,2,1,1,1,TRUE
"1609","0833_010606.wav",13496.7,13499.41,2,1,2,2,1,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"1610","0833_010606.wav",13499.41,13500.22,2,2,2,3,2,2,2,2,1,3,2,2,2,2,1,1,2,FALSE
"1611","0833_010606.wav",13500.22,13501.23,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"1612","0833_010606.wav",13501.23,13502.14,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"1613","0833_010606.wav",13502.94,13504.16,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"1614","0833_010606.wav",13505.58,13507.35,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"1615","0833_010606.wav",13508.33,13510.15,2,2,2,2,1,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"1616","0833_010606.wav",13511,13512.1,1,2,2,2,2,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"1617","0833_010606.wav",13513.49,13514.82,2,2,2,2,2,2,2,2,1,3,2,2,2,2,1,1,2,FALSE
"1618","0833_010606.wav",13516.84,13518.83,1,1,2,2,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"1619","0833_010606.wav",13523.21,13524.89,2,2,2,2,2,2,2,2,1,3,2,2,2,2,1,1,2,FALSE
"1620","0833_010606.wav",13526.99,13527.62,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,FALSE
"1621","0833_010606.wav",13530.59,13531.56,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"1622","0833_010606.wav",13537.73,13538.59,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"1623","0833_010606.wav",13542.27,13542.87,1,2,3,3,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"1624","0833_010606.wav",13545.45,13546.32,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"1625","0833_010606.wav",13549.17,13549.78,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1626","0833_010606.wav",13562.1,13563.08,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1627","0833_010606.wav",13566.04,13566.79,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"1628","0833_010606.wav",13571.07,13572.64,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"1629","0833_010606.wav",13574.34,13575.46,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,FALSE
"1630","0833_010606.wav",13580.74,13581.84,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,TRUE
"1631","0833_010606.wav",13585.51,13586.11,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"1632","0833_010606.wav",13590.98,13591.66,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,TRUE
"1633","0833_010606.wav",13592.54,13593.77,1,2,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,TRUE
"1634","0833_010606.wav",13598.76,13601.71,2,2,2,3,2,2,2,2,1,2,2,2,2,2,1,1,2,FALSE
"1635","0833_010606.wav",13604.89,13606.58,2,2,2,3,2,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"1636","0833_010606.wav",13607.38,13607.98,2,2,3,2,2,2,3,2,3,3,2,2,2,2,1,2,2,FALSE
"1637","0833_010606.wav",13611.88,13612.67,1,2,1,1,2,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"1638","0833_010606.wav",13614.56,13617.98,1,2,1,2,2,2,2,2,1,3,2,2,2,2,1,1,2,FALSE
"1639","0833_010606.wav",13619.02,13625.04,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,FALSE
"1640","0833_010606.wav",13626.68,13627.28,2,2,1,2,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"1641","0833_010606.wav",13628.08,13630.56,1,1,2,2,2,1,2,2,1,3,2,2,1,2,1,1,1,TRUE
"1642","0833_010606.wav",13633.46,13634.13,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
